channel,index,raw,filtered
1,1247,360,359.250242
1,1248,359,359.368116
1,1249,359,359.577778
1,1250,359,359.855072
1,1251,359,359.956135
1,1252,360,360.117101
1,1253,360,360.452174
1,1254,361,360.835556
1,1255,361,361.068406
1,1256,361,361.311884
1,1257,363,361.629372
1,1258,363,361.964251
1,1259,363,362.308792
1,1260,363,362.704155
1,1261,362,362.998454
1,1262,362,363.232850
1,1263,364,363.399614
1,1264,364,363.588792
1,1265,363,363.723478
1,1266,363,363.703961
1,1267,364,363.672464
1,1268,364,363.652991
1,1269,364,363.600088
1,1270,364,363.513878
1,1271,364,363.394487
1,1272,363,363.242039
1,1273,363,363.056660
1,1274,363,362.838475
1,1275,363,362.587609
1,1276,361,362.304186
1,1277,361,361.988331
1,1278,362,361.640171
1,1279,362,361.259829
1,1280,362,360.820870
1,1281,362,360.513623
1,1282,360,360.232464
1,1283,360,359.938164
1,1284,359,359.711498
1,1285,359,359.438261
1,1286,359,359.244251
1,1287,358,359.084444
1,1288,358,359.033816
1,1289,359,358.899324
1,1290,359,358.847923
1,1291,360,358.948792
1,1292,360,359.151111
1,1293,359,359.452947
1,1294,359,359.852367
1,1295,360,360.201353
1,1296,360,360.591884
1,1297,361,361.042899
1,1298,361,361.453333
1,1299,362,361.819324
1,1300,362,362.015072
1,1301,363,362.154783
1,1302,363,362.352657
1,1303,363,362.482899
1,1304,363,362.565797
1,1305,363,362.621643
1,1306,363,362.573527
1,1307,363,362.464541
1,1308,363,362.459710
1,1309,361,362.364058
1,1310,361,362.201739
1,1311,361,361.996908
1,1312,362,361.920386
1,1313,362,361.782995
1,1314,361,361.614686
1,1315,361,361.445411
1,1316,362,361.280966
1,1317,362,361.176039
1,1318,362,361.065314
1,1319,362,360.907633
1,1320,360,360.781836
1,1321,360,360.693720
1,1322,361,360.502995
1,1323,361,360.260483
1,1324,359,360.039227
1,1325,359,359.863382
1,1326,360,359.757101
1,1327,360,359.647343
1,1328,360,359.581063
1,1329,359,359.580483
1,1330,359,359.667826
1,1331,360,359.841159
1,1332,360,360.098551
1,1333,360,360.291981
1,1334,360,360.513430
1,1335,361,361.025700
1,1336,361,361.491594
1,1337,362,361.768889
1,1338,362,361.955362
1,1339,362,362.124058
1,1340,362,362.228019
1,1341,363,362.269179
1,1342,363,362.176425
1,1343,363,362.047536
1,1344,363,361.737778
1,1345,363,361.415459
1,1346,363,361.127536
1,1347,359,360.800966
1,1348,359,360.264348
1,1349,359,359.826280
1,1350,359,359.649855
1,1351,359,359.538164
1,1352,359,359.440386
1,1353,359,359.425700
1,1354,359,359.416618
1,1355,358,359.575652
1,1356,361,359.943961
1,1357,361,360.442705
1,1358,360,361.017198
1,1359,360,361.732754
1,1360,365,362.338357
1,1361,365,362.894106
1,1362,363,363.457585
1,1363,363,364.111111
1,1364,364,364.697005
1,1365,364,365.154783
1,1366,367,365.543961
1,1367,367,365.997681
1,1368,366,366.216039
1,1369,366,366.408502
1,1370,367,366.495652
1,1371,367,366.496425
1,1372,366,366.309758
1,1373,367,366.394783
1,1374,367,366.370628
1,1375,365,366.100870
1,1376,365,365.689082
1,1377,366,365.262995
1,1378,366,364.710338
1,1379,363,364.259903
1,1380,363,363.780483
1,1381,364,363.214493
1,1382,364,362.575459
1,1383,362,362.021063
1,1384,362,361.467053
1,1385,360,360.925024
1,1386,360,360.526570
1,1387,360,360.234396
1,1388,360,359.816232
1,1389,359,359.519807
1,1390,359,359.373140
1,1391,359,359.404251
1,1392,359,359.348986
1,1393,359,359.423188
1,1394,360,359.598261
1,1395,360,359.965604
1,1396,361,360.373333
1,1397,361,360.909565
1,1398,361,361.418551
1,1399,361,361.984541
1,1400,363,362.594010
1,1401,363,363.233430
1,1402,364,363.816232
1,1403,364,364.424734
1,1404,365,364.972367
1,1405,365,365.543382
1,1406,367,365.982029
1,1407,367,366.302802
1,1408,367,366.520193
1,1409,367,366.795362
1,1410,367,366.929469
1,1411,367,366.869758
1,1412,367,366.683478
1,1413,367,366.706473
1,1414,367,366.554589
1,1415,366,366.306667
1,1416,366,365.970435
1,1417,364,365.555556
1,1418,364,365.024734
1,1419,365,364.535652
1,1420,365,364.054879
1,1421,363,363.526763
1,1422,363,362.870918
1,1423,364,362.246957
1,1424,364,361.619517
1,1425,360,361.073237
1,1426,360,360.619710
1,1427,360,360.270531
1,1428,359,359.915362
1,1429,359,359.683865
1,1430,359,359.437681
1,1431,359,359.278454
1,1432,358,359.136425
1,1433,358,359.181836
1,1434,360,359.268599
1,1435,360,359.490628
1,1436,361,359.965990
1,1437,361,360.474976
1,1438,361,360.867633
1,1439,361,361.376812
1,1440,362,361.919807
1,1441,362,362.316135
1,1442,362,362.745314
1,1443,362,363.240773
1,1444,365,363.715942
1,1445,365,364.035362
1,1446,365,364.303575
1,1447,365,364.893720
1,1448,364,365.143382
1,1449,366,365.406184
1,1450,366,365.819130
1,1451,365,366.088116
1,1452,365,366.162319
1,1453,367,366.183961
1,1454,367,366.200000
1,1455,366,366.066280
1,1456,366,365.833623
1,1457,367,365.651981
1,1458,367,365.335459
1,1459,362,364.964831
1,1460,366,364.645604
1,1461,366,364.170242
1,1462,362,363.792271
1,1463,362,363.356329
1,1464,363,362.755942
1,1465,363,362.124638
1,1466,361,361.620097
1,1467,361,361.111111
1,1468,360,360.611208
1,1469,360,360.229758
1,1470,361,359.980290
1,1471,361,359.682705
1,1472,359,359.200580
1,1473,359,359.070531
1,1474,358,359.104734
1,1475,358,358.920966
1,1476,359,358.857005
1,1477,359,358.933140
1,1478,359,359.169662
1,1479,360,359.416618
1,1480,360,359.764058
1,1481,359,360.033430
1,1482,359,360.406184
1,1483,362,360.941836
1,1484,362,361.579903
1,1485,362,362.162705
1,1486,362,362.821449
1,1487,364,363.396522
1,1488,364,363.872464
1,1489,365,364.377971
1,1490,365,364.897585
1,1491,365,365.344734
1,1492,365,365.925604
1,1493,367,366.366377
1,1494,367,366.539324
1,1495,367,366.556715
1,1496,367,366.823575
1,1497,367,366.904928
1,1498,366,366.657971
1,1499,366,366.299903
1,1500,367,366.170435
1,1501,367,365.889275
1,1502,366,365.392464
1,1503,366,364.856039
1,1504,363,364.285797
1,1505,363,363.687536
1,1506,364,363.310918
1,1507,364,362.925604
1,1508,360,362.349565
1,1509,360,361.880773
1,1510,363,361.427246
1,1511,363,361.063961
1,1512,359,360.644251
1,1513,359,360.525604
1,1514,362,360.800000
1,1515,362,360.784155
1,1516,362,361.093913
1,1517,362,361.492754
1,1518,360,362.104155
1,1519,360,362.977971
1,1520,364,364.435169
1,1521,364,365.593430
1,1522,366,366.634783
1,1523,366,367.764831
1,1524,370,369.083411
1,1525,370,370.295249
1,1526,367,371.347632
1,1527,375,372.187850
1,1528,375,372.763192
1,1529,375,373.020947
1,1530,375,372.908404
1,1531,375,372.372851
1,1532,367,371.361578
1,1533,367,369.821873
1,1534,367,367.701026
1,1535,367,364.946325
1,1536,367,368.370628
1,1537,367,367.971014
1,1538,367,367.450628
1,1539,365,366.558841
1,1540,365,366.256039
1,1541,368,365.962899
1,1542,368,365.710338
1,1543,366,365.529275
1,1544,366,365.450628
1,1545,366,364.920966
1,1546,366,364.346860
1,1547,364,363.743768
1,1548,364,363.127150
1,1549,361,362.512464
1,1550,361,361.915169
1,1551,362,361.350725
1,1552,359,360.688502
1,1553,359,360.037874
1,1554,359,359.580676
1,1555,359,359.258744
1,1556,359,358.892560
1,1557,359,358.662609
1,1558,359,358.578551
1,1559,359,358.601159
1,1560,359,358.665121
1,1561,359,358.774300
1,1562,359,358.855652
1,1563,359,359.050048
1,1564,359,359.424734
1,1565,359,359.610048
1,1566,360,359.885217
1,1567,360,360.187826
1,1568,361,360.575459
1,1569,361,361.032657
1,1570,361,361.543961
1,1571,362,362.045024
1,1572,362,362.591498
1,1573,364,363.214879
1,1574,364,363.826667
1,1575,364,364.362512
1,1576,364,364.878068
1,1577,366,365.355942
1,1578,366,365.827633
1,1579,367,366.277681
1,1580,367,366.643671
1,1581,367,366.985121
1,1582,367,367.241546
1,1583,368,367.401353
1,1584,368,367.525990
1,1585,367,367.556908
1,1586,367,367.679420
1,1587,368,367.718841
1,1588,368,367.720193
1,1589,368,367.608502
1,1590,367,367.527923
1,1591,367,367.382609
1,1592,367,367.247536
1,1593,367,367.126570
1,1594,367,366.952464
1,1595,367,366.731014
1,1596,367,366.541063
1,1597,367,366.390338
1,1598,366,366.142415
1,1599,366,365.853913
1,1600,365,365.605604
1,1601,365,365.358261
1,1602,365,365.121546
1,1603,365,364.880966
1,1604,365,364.622029
1,1605,364,364.305507
1,1606,364,364.012174
1,1607,364,363.749758
1,1608,364,363.623768
1,1609,363,363.459405
1,1610,363,363.306380
1,1611,363,363.163098
1,1612,363,363.027964
1,1613,363,362.899384
1,1614,363,362.775763
1,1615,362,362.655507
1,1616,362,362.537021
1,1617,363,362.418711
1,1618,363,362.298982
1,1619,363,362.176239
1,1620,361,362.048889
2,0,362,362.577778
2,1,362,362.563285
2,2,362,362.558454
2,3,362,362.563285
2,4,362,362.577778
2,5,363,362.601932
2,6,363,362.635749
2,7,363,362.679227
2,8,363,362.732367
2,9,363,362.795169
2,10,363,362.867633
2,11,363,362.949758
2,12,363,363.041546
2,13,363,363.069952
2,14,363,363.033043
2,15,363,363.000000
2,16,363,362.966957
2,17,363,362.930048
2,18,363,363.007343
2,19,363,363.076908
2,20,363,363.187633
2,21,363,363.268406
2,22,363,363.321159
2,23,363,363.347826
2,24,363,363.350338
2,25,363,363.379517
2,26,364,363.366184
2,27,364,363.314203
2,28,364,363.227440
2,29,364,363.158647
2,30,363,363.040580
2,31,363,362.879034
2,32,362,362.679807
2,33,362,362.497585
2,34,362,362.267053
2,35,362,361.995942
2,36,362,361.691981
2,37,361,361.362899
2,38,361,361.016425
2,39,361,360.733333
2,40,361,360.474396
2,41,360,360.249275
2,42,360,360.067633
2,43,360,359.866087
2,44,360,359.701256
2,45,359,359.507826
2,46,359,359.389372
2,47,359,359.280580
2,48,359,359.091401
2,49,359,358.971787
2,50,359,358.852560
2,51,359,358.833430
2,52,359,358.845217
2,53,359,358.745121
2,54,359,358.677295
2,55,359,358.686763
2,56,359,358.769662
2,57,359,358.873237
2,58,358,358.991691
2,59,358,359.166184
2,60,360,359.388986
2,61,360,359.652367
2,62,360,359.948599
2,63,359,360.221063
2,64,359,360.533140
2,65,362,360.924058
2,66,362,361.361932
2,67,362,361.767923
2,68,362,362.136232
2,69,363,362.509952
2,70,363,362.909952
2,71,363,363.117101
2,72,363,363.178357
2,73,363,363.237874
2,74,363,363.199807
2,75,364,363.066087
2,76,364,362.814493
2,77,363,362.422802
2,78,362,362.112077
2,79,362,361.743382
2,80,362,361.324444
2,81,361,360.862995
2,82,359,360.390918
2,83,359,359.940097
2,84,359,359.518261
2,85,359,359.133140
2,86,359,358.792464
2,87,359,358.455072
2,88,358,358.272850
2,89,358,358.204638
2,90,358,358.185121
2,91,358,358.098164
2,92,358,358.138744
2,93,358,358.306860
2,94,359,358.529469
2,95,359,358.658551
2,96,359,358.857198
2,97,359,359.117681
2,98,359,359.432271
2,99,360,359.793237
2,100,360,360.192850
2,101,360,360.550338
2,102,360,360.953816
2,103,362,361.322512
2,104,362,361.648696
2,105,362,361.924638
2,106,362,362.240386
2,107,363,362.519034
2,108,363,362.709758
2,109,363,362.810628
2,110,363,362.868599
2,111,363,362.810628
2,112,363,362.709758
2,113,363,362.519034
2,114,362,362.289275
2,115,362,361.951304
2,116,362,361.606184
2,117,362,361.234976
2,118,360,360.843478
2,119,360,360.437488
2,120,360,360.095845
2,121,360,359.728502
2,122,359,359.414300
2,123,359,359.110145
2,124,359,358.892947
2,125,359,358.766570
2,126,358,358.734879
2,127,358,358.728696
2,128,359,358.798841
2,129,359,358.849469
2,130,359,359.024734
2,131,359,359.176618
2,132,359,359.397101
2,133,360,359.680386
2,134,360,360.020676
2,135,361,360.339130
2,136,361,360.725797
2,137,361,361.101836
2,138,361,361.510338
2,139,361,361.801353
2,140,361,361.969082
2,141,363,362.151884
2,142,363,362.343961
2,143,363,362.468406
2,144,363,362.570242
2,145,363,362.574493
2,146,363,362.552271
2,147,363,362.454686
2,148,362,362.257005
2,149,362,362.054493
2,150,361,361.845217
2,151,361,361.627246
2,152,362,361.349758
2,153,362,361.277488
2,154,361,361.268213
2,155,361,361.231884
2,156,360,361.176232
2,157,360,361.108986
2,158,360,361.037874
2,159,360,360.921739
2,160,362,360.839420
2,161,362,360.625894
2,162,362,360.476135
2,163,362,360.268213
2,164,363,360.120193
2,165,359,360.101256
2,166,359,360.160580
2,167,359,360.174300
2,168,359,360.258551
2,169,359,360.383382
2,170,359,360.518841
2,171,360,360.659130
2,172,360,360.798454
2,173,362,361.077101
2,174,362,361.395362
2,175,363,361.751304
2,176,363,362.289662
2,177,363,362.868213
2,178,363,363.102802
2,179,364,363.258164
2,180,364,363.379324
2,181,363,363.391304
2,182,363,363.341063
2,183,363,363.155556
2,184,363,362.858937
2,185,363,362.475362
2,186,363,362.199807
2,187,363,361.867246
2,188,360,361.556522
2,189,360,361.226473
2,190,361,360.884831
2,191,361,360.539324
2,192,360,360.270725
2,193,360,360.039807
2,194,359,359.783188
2,195,359,359.459710
2,196,360,359.219324
2,197,360,359.114783
2,198,359,359.078841
2,199,359,358.970628
2,200,359,359.009275
2,201,359,359.024541
2,202,359,359.086184
2,203,359,359.214493
2,204,359,359.429758
2,205,359,359.655072
2,206,359,359.933527
2,207,361,360.186280
2,208,361,360.454493
2,209,360,360.852367
2,210,360,361.254106
2,211,363,361.582802
2,212,363,361.930435
2,213,362,362.220097
2,214,362,362.496812
2,215,363,362.685604
2,216,363,362.784541
2,217,363,362.791691
2,218,363,362.754010
2,219,363,362.598454
2,220,363,362.422222
2,221,362,362.202512
2,222,362,361.917101
2,223,362,361.543768
2,224,361,361.303575
2,225,361,361.057585
2,226,360,360.740483
2,227,360,360.406957
2,228,360,360.086957
2,229,360,359.810435
2,230,359,359.583188
2,231,359,359.362126
2,232,360,359.224155
2,233,360,359.124251
2,234,359,359.064348
2,235,359,359.044444
2,236,359,359.135652
2,237,359,359.262995
2,238,359,359.471498
2,239,359,359.684251
2,240,360,359.944348
2,241,360,360.245990
2,242,360,360.583382
2,243,361,360.828792
2,244,361,361.205232
2,245,362,361.581689
2,246,362,361.948518
2,247,363,362.296074
2,248,363,362.614712
2,249,363,362.894787
2,250,363,363.126654
2,251,363,363.300668
2,252,363,363.407185
2,253,363,363.436559
2,254,363,363.379145
2,255,364,363.225299
2,256,364,362.777391
2,257,361,362.540483
2,258,363,362.224348
2,259,363,361.858937
2,260,361,361.523092
2,261,361,361.175652
2,262,360,360.824348
2,263,360,360.476908
2,264,360,360.043285
2,265,360,359.673430
2,266,360,359.371208
2,267,360,359.189372
2,268,358,359.133720
2,269,358,359.065314
2,270,359,358.914976
2,271,359,358.924638
2,272,359,359.069565
2,273,359,359.203671
2,274,359,359.420870
2,275,359,359.595362
2,276,361,359.841353
2,277,361,360.200000
2,278,361,360.592464
2,279,360,360.964058
2,280,360,361.380097
2,281,362,361.735652
2,282,362,362.045797
2,283,363,362.422802
2,284,363,362.787826
2,285,363,363.063961
2,286,363,363.296232
2,287,364,363.409662
2,288,364,363.451208
2,289,363,363.493913
2,290,363,363.443865
2,291,364,363.304928
2,292,364,363.007923
2,293,363,362.603671
2,294,363,362.289082
2,295,362,361.901063
2,296,361,361.422609
2,297,361,360.956715
2,298,360,360.558068
2,299,360,360.161353
2,300,359,359.798454
2,301,359,359.403478
2,302,359,359.053333
2,303,359,358.896618
2,304,359,358.866087
2,305,359,358.773913
2,306,358,358.768116
2,307,358,358.897585
2,308,360,359.089275
2,309,360,359.317101
2,310,359,359.626087
2,311,359,359.939324
2,312,360,360.299903
2,313,362,360.628986
2,314,362,360.967729
2,315,360,361.357295
2,316,360,361.718841
2,317,363,361.997681
2,318,363,362.356908
2,319,363,362.573527
2,320,363,362.641739
2,321,363,362.772947
2,322,363,363.012174
2,323,363,363.069179
2,324,363,362.943961
2,325,363,362.780676
2,326,363,362.725411
2,327,362,362.613140
2,328,362,362.303575
2,329,363,361.896425
2,330,361,361.661643
2,331,361,361.389179
2,332,362,360.990918
2,333,362,360.618744
2,334,359,360.327343
2,335,359,360.002512
2,336,360,359.723092
2,337,360,359.397101
2,338,359,359.172560
2,339,359,359.100290
2,340,359,359.038068
2,341,359,358.938937
2,342,358,359.020097
2,343,358,359.086570
2,344,360,359.232271
2,345,360,359.526377
2,346,359,359.918068
2,347,360,360.137391
2,348,360,360.394396
2,349,362,360.801353
2,350,362,361.230531
2,351,361,361.651981
2,352,361,362.035749
2,353,363,362.522705
2,354,363,362.893720
2,355,363,363.075749
2,356,363,363.017971
2,357,363,363.006763
2,358,363,363.040193
2,359,364,362.901063
2,360,364,362.711304
2,361,363,362.423961
2,362,363,362.187053
2,363,362,361.908599
2,364,362,361.570242
2,365,359,361.153623
2,366,359,360.761739
2,367,359,360.377585
2,368,361,359.960000
2,369,361,359.490048
2,370,359,359.115749
2,371,359,358.936812
2,372,359,358.885990
2,373,359,358.824348
2,374,359,358.828792
2,375,359,358.901256
2,376,358,359.041739
2,377,358,359.297198
2,378,359,359.446570
2,379,359,359.628792
2,380,360,359.836135
2,381,362,360.206957
2,382,362,360.639614
2,383,360,361.033043
2,384,360,361.406184
2,385,362,361.802126
2,386,362,362.143961
2,387,363,362.427826
2,388,363,362.649855
2,389,363,362.733140
2,390,363,362.720773
2,391,363,362.680000
2,392,363,362.606957
2,393,363,362.499710
2,394,363,362.455459
2,395,362,362.380290
2,396,362,362.180870
2,397,361,361.883865
2,398,361,361.637295
2,399,361,361.349179
2,400,361,361.098357
2,401,361,360.843671
2,402,361,360.592850
2,403,361,360.353623
2,404,360,360.084831
2,405,360,359.865314
2,406,360,359.700870
2,407,360,359.499517
2,408,359,359.336232
2,409,359,359.308792
2,410,359,359.273043
2,411,359,359.180097
2,412,359,359.172174
2,413,359,359.245411
2,414,359,359.395942
2,415,359,359.619903
2,416,360,359.913430
2,417,360,360.248502
2,418,360,360.597101
2,419,362,360.955362
2,420,362,361.319420
2,421,361,361.612367
2,422,361,361.877295
2,423,363,362.108406
2,424,363,362.446570
2,425,363,362.672657
2,426,363,362.737778
2,427,363,362.713043
2,428,363,362.645411
2,429,362,362.534879
2,430,362,362.334493
2,431,362,362.046184
2,432,362,361.769082
2,433,362,361.482319
2,434,362,361.165604
2,435,362,360.798647
2,436,359,360.531401
2,437,359,360.273816
2,438,360,360.033623
2,439,360,359.769662
2,440,359,359.560773
2,441,359,359.412754
2,442,359,359.258357
2,443,359,359.052560
2,444,360,358.941449
2,445,360,358.876135
2,446,359,358.927729
2,447,359,359.143188
2,448,359,359.449469
2,449,359,359.529662
2,450,359,359.666860
2,451,360,359.924444
2,452,360,360.245797
2,453,360,360.599034
2,454,360,361.050048
2,455,362,361.448889
2,456,362,361.693913
2,457,363,361.996522
2,458,363,362.448696
2,459,362,362.758261
2,460,362,362.825507
2,461,364,362.861836
2,462,364,363.055072
2,463,364,363.113043
2,464,364,363.108792
2,465,363,362.995362
2,466,361,362.725797
2,467,361,362.373140
2,468,363,362.132367
2,469,363,361.838454
2,470,360,361.570242
2,471,360,361.237681
2,472,363,360.846570
2,473,363,360.449662
2,474,359,360.196908
2,475,359,359.949372
2,476,359,359.785894
2,477,359,359.712271
2,478,360,359.661256
2,479,360,359.441739
2,480,359,359.293720
2,481,359,359.359420
2,482,359,359.541063
2,483,360,359.619517
2,484,360,359.735652
2,485,360,360.102802
2,486,360,360.574300
2,487,361,360.809082
2,488,361,361.066087
2,489,361,361.335652
2,490,361,361.657005
2,491,363,362.022415
2,492,363,362.426087
2,493,363,362.718068
2,494,363,362.892560
2,495,363,363.014879
2,496,363,363.248116
2,497,363,363.395362
2,498,363,363.552464
2,499,364,363.575266
2,500,364,363.569023
2,501,364,363.507464
2,502,363,363.386630
2,503,363,363.202562
2,504,362,362.951300
2,505,362,362.628886
2,506,363,362.231358
2,507,363,361.754760
2,508,361,361.195130
2,509,361,360.548510
2,510,359,359.810940
2,511,359,358.978462
2,512,360,359.752850
2,513,360,359.647923
2,514,359,359.602899
2,515,359,359.405797
2,516,359,359.324638
2,517,359,359.188599
2,518,359,359.186860
2,519,361,359.484444
2,520,361,359.886377
2,521,359,360.197681
2,522,359,360.583382
2,523,362,360.891594
2,524,362,361.210435
2,525,360,361.603285
2,526,360,362.013527
2,527,363,362.458164
2,528,363,362.785314
2,529,365,363.060290
2,530,365,363.373140
2,531,363,363.573913
2,532,363,363.853720
2,533,364,364.043671
2,534,364,363.950725
2,535,364,363.741836
2,536,364,363.730048
2,537,364,363.628406
2,538,364,363.247729
2,539,362,362.758841
2,540,363,362.380870
2,541,363,361.972947
2,542,361,361.686957
2,543,361,361.434783
2,544,360,361.128889
2,545,360,360.801739
2,546,361,360.485217
2,547,361,360.064541
2,548,359,359.760773
2,549,359,359.624734
2,550,360,359.587246
2,551,360,359.505507
2,552,360,359.450628
2,553,360,359.685411
2,554,360,360.014879
2,555,360,360.292947
2,556,359,360.564638
2,557,359,360.824155
2,558,360,361.210435
2,559,363,361.646570
2,560,363,362.081739
2,561,362,362.416812
2,562,362,362.672657
2,563,365,362.869565
2,564,365,363.027826
2,565,363,363.143575
2,566,363,363.212947
2,567,363,363.329855
2,568,364,363.299324
2,569,364,363.119420
2,570,362,362.884058
2,571,362,362.591304
2,572,362,362.460290
2,573,361,362.279034
2,574,361,361.933333
2,575,362,361.548986
2,576,362,361.348986
2,577,362,361.196329
2,578,362,360.954589
2,579,360,360.727343
2,580,361,360.471498
2,581,361,360.337005
2,582,360,360.231884
2,583,360,360.086957
2,584,359,360.048889
2,585,359,360.046570
2,586,360,359.862222
2,587,360,359.758068
2,588,360,359.752464
2,589,360,359.863768
2,590,360,360.086184
2,591,360,360.462802
2,592,361,360.770628
2,593,361,361.074976
2,594,362,361.463382
2,595,362,361.950918
2,596,361,362.432657
2,597,361,362.827826
2,598,364,363.175652
2,599,364,363.490628
2,600,365,363.787246
2,601,365,364.202512
2,602,365,364.513430
2,603,364,364.716135
2,604,364,364.806763
2,605,366,364.952271
2,606,366,365.008502
2,607,364,364.979324
2,608,364,364.821643
2,609,364,364.468213
2,610,364,363.922899
2,611,365,363.479807
2,612,365,363.000000
2,613,362,362.564251
2,614,362,362.133333
2,615,362,361.716908
2,616,362,361.202705
2,617,360,360.718454
2,618,359,360.416039
2,619,359,360.207343
2,620,359,359.809275
2,621,359,359.538744
2,622,360,359.395749
2,623,360,359.380290
2,624,360,359.467633
2,625,360,359.753043
2,626,360,360.015459
2,627,360,360.393816
2,628,361,360.880386
2,629,361,361.516329
2,630,361,362.076715
2,631,361,362.625507
2,632,364,363.128889
2,633,364,363.626087
2,634,364,364.036329
2,635,364,364.424928
2,636,366,364.737198
2,637,366,364.918454
2,638,366,365.034010
2,639,366,365.320580
2,640,366,365.414879
2,641,365,365.342995
2,642,365,365.179903
2,643,364,364.856425
2,644,364,364.376425
2,645,363,363.962899
2,646,363,363.478841
2,647,363,362.933913
2,648,363,362.288889
2,649,364,361.770628
2,650,364,361.292947
2,651,359,360.867440
2,652,359,360.456812
2,653,360,360.143768
2,654,359,359.816039
2,655,359,359.601353
2,656,359,359.383575
2,657,359,359.286570
2,658,359,359.141449
2,659,359,359.139324
2,660,360,359.276329
2,661,360,359.597488
2,662,360,360.100870
2,663,360,360.688696
2,664,361,361.066860
2,665,361,361.517101
2,666,362,362.029758
2,667,362,362.475169
2,668,363,362.892560
2,669,363,363.272271
2,670,365,363.604638
2,671,365,363.928889
2,672,365,364.164251
2,673,364,364.424928
2,674,364,364.585121
2,675,365,364.640966
2,676,365,364.686377
2,677,364,364.648309
2,678,364,364.528696
2,679,364,364.331401
2,680,364,363.964444
2,681,364,363.577778
2,682,364,363.128309
2,683,363,362.767923
2,684,363,362.457391
2,685,362,362.135266
2,686,362,361.642319
2,687,362,361.179324
2,688,360,360.874010
2,689,360,360.614106
2,690,359,360.238454
2,691,359,359.945894
2,692,360,359.642512
2,693,360,359.523285
2,694,360,359.517101
2,695,360,359.528116
2,696,359,359.627440
2,697,359,359.860097
2,698,361,360.149179
2,699,361,360.488889
2,700,360,360.944541
2,701,360,361.411208
2,702,362,361.903961
2,703,362,362.291208
2,704,364,362.681353
2,705,363,363.231691
2,706,363,363.739517
2,707,365,364.099324
2,708,365,364.445604
2,709,365,364.840386
2,710,365,365.203478
2,711,366,365.531014
2,712,366,365.725217
2,713,365,365.713043
2,714,365,365.590338
2,715,366,365.430145
2,716,366,365.187440
2,717,364,364.941063
2,718,364,364.480966
2,719,366,363.934879
2,720,366,363.503575
2,721,363,363.027826
2,722,361,362.470338
2,723,361,361.913816
2,724,361,361.440966
2,725,361,361.014493
2,726,360,360.524058
2,727,360,360.099324
2,728,359,359.821063
2,729,359,359.405604
2,730,360,359.072077
2,731,360,359.012174
2,732,359,359.225894
2,733,359,359.521546
2,734,360,359.826087
2,735,360,360.085411
2,736,360,360.458744
2,737,360,360.885604
2,738,361,361.425507
2,739,361,362.040773
2,740,361,362.693720
2,741,366,363.297778
2,742,366,363.886377
2,743,364,364.614879
2,744,364,365.278647
2,745,366,365.794976
2,746,366,366.298937
2,747,367,366.709758
2,748,367,367.021643
2,749,368,367.157681
2,750,368,367.114010
2,751,367,366.959807
2,752,367,366.693140
2,753,367,366.240966
2,754,367,366.066280
2,755,365,365.792077
2,756,365,365.236373
2,757,365,364.637478
2,758,363,364.010357
2,759,363,363.369977
2,760,362,362.731302
2,761,362,362.109300
2,762,362,361.518934
2,763,362,360.975172
2,764,361,360.492979
2,765,361,360.087321
2,766,359,359.773162
2,767,359,359.565470
2,768,360,360.113816
2,769,360,359.982415
2,770,360,360.021063
2,771,360,360.034783
2,772,360,360.188599
2,773,361,360.354783
2,774,361,360.645604
2,775,362,361.051401
2,776,362,361.562512
2,777,362,362.145121
2,778,361,362.765411
2,779,361,363.365411
2,780,363,363.887150
2,781,365,364.394010
2,782,365,364.829372
2,783,366,365.283285
2,784,366,365.605797
2,785,367,365.793043
2,786,367,366.011981
2,787,367,366.069565
2,788,367,366.040773
2,789,366,365.880580
2,790,366,365.592850
2,791,364,365.108406
2,792,364,364.429179
2,793,364,363.774300
2,794,364,363.244831
2,795,362,362.679614
2,796,362,362.161353
2,797,362,361.652754
2,798,360,361.091787
2,799,360,360.656425
2,800,360,360.403285
2,801,360,360.268986
2,802,360,359.994589
2,803,360,359.921159
2,804,361,359.902609
2,805,361,360.032850
2,806,360,360.308019
2,807,360,360.626473
2,808,360,360.980483
2,809,360,361.456232
2,810,363,362.042126
2,811,363,362.531594
2,812,362,363.078068
2,813,362,363.713043
2,814,366,364.348019
2,815,366,365.016425
2,816,366,365.631691
2,817,366,366.497778
2,818,366,367.198647
2,819,368,367.512657
2,820,368,367.893720
2,821,368,368.047729
2,822,368,367.874976
2,823,369,367.734879
2,824,369,367.676329
2,825,368,367.341836
2,826,368,366.737198
2,827,367,366.231498
2,828,367,365.640773
2,829,362,364.976618
2,830,362,364.152850
2,831,365,363.323285
2,832,361,362.690628
2,833,361,362.097585
2,834,363,361.459903
2,835,363,360.933333
2,836,359,360.698357
2,837,359,360.233237
2,838,360,359.978164
2,839,360,360.128696
2,840,360,360.398454
2,841,360,360.742415
2,842,362,360.941449
2,843,362,361.279227
2,844,361,361.894106
2,845,361,362.198647
2,846,363,362.592077
2,847,363,363.253913
2,848,361,364.003671
2,849,368,364.539517
2,850,368,365.235169
2,851,365,365.861836
2,852,365,366.362899
2,853,367,366.583961
2,854,367,366.975072
2,855,366,367.313237
2,856,366,367.549565
2,857,369,367.539903
2,858,369,367.235362
2,859,368,366.924251
2,860,368,366.704348
2,861,368,366.145121
2,862,364,365.810628
